https,csp,hsts,x_frame_options,x_content_type_options,secure_cookie,httponly_cookie,samesite_cookie,num_forms,password_fields,url_length,query_parameters,external_scripts,inline_scripts,http_status,sql_error_indicator,reflected_payload_indicator,server_error_indicator,mixed_content_count,exposed_paths,blind_sqli_indicator,dom_xss_indicator,csrf_missing_token,unsafe_upload_indicator,weak_session_indicator,weak_csp_indicator,open_redirect_indicator,command_input_surface,file_path_input_surface,stored_input_surface,file_upload_surface,login_surface,api_surface,label
1,1,1,1,1,1,1,1,1,0,60,1,1,7,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
0,1,0,1,0,0,1,1,0,0,107,1,7,0,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,36,2,14,4,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,4,2,23,3,22,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,0,1,1,1,0,2,0,65,1,28,10,301,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,HIGH
0,1,0,0,1,0,1,1,1,0,25,4,2,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,0,0,1,2,0,73,0,15,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,MEDIUM
1,0,1,1,1,1,1,1,0,0,26,2,17,2,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,HIGH
1,0,0,1,0,0,1,1,2,0,96,2,18,7,301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,0,0,0,0,1,1,0,0,37,1,12,6,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,0,0,1,1,1,0,27,1,5,1,301,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,38,0,19,2,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,0,0,0,0,1,1,1,2,0,63,0,25,6,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,69,2,4,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,1,3,0,118,1,18,10,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,1,1,1,3,0,86,3,17,7,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,2,0,34,0,4,3,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LOW
1,1,0,1,1,1,1,1,2,0,70,2,20,8,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,HIGH
1,1,1,1,1,0,0,1,4,0,139,2,2,3,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,114,3,8,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
0,1,0,1,1,0,1,1,0,0,139,2,7,3,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,0,1,1,1,0,1,1,0,48,3,10,1,500,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,0,0,122,4,12,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,0,1,1,1,1,1,1,4,0,69,2,24,0,200,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,MEDIUM
1,1,0,1,0,1,1,1,3,0,50,3,18,5,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,1,1,0,1,1,0,73,4,8,5,301,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,2,2,23,2,3,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,0,1,1,0,1,0,123,4,7,4,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,0,0,99,0,14,9,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,82,3,1,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,0,1,0,2,0,41,1,6,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,4,0,24,2,3,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,1,0,111,4,13,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,128,3,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,0,1,1,1,2,0,115,4,13,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,1,0,1,1,1,1,1,4,0,122,0,12,5,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
0,1,0,1,1,0,1,1,2,0,109,1,21,3,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,3,0,21,0,7,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LOW
1,1,1,1,1,1,1,0,4,1,107,2,3,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,LOW
1,1,1,1,1,1,1,1,0,0,52,4,24,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,1,1,1,1,1,2,0,25,4,3,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
0,1,0,0,1,0,1,1,0,0,138,3,16,7,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,0,1,2,0,86,0,3,6,200,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,HIGH
0,0,0,1,1,0,1,1,2,0,119,0,28,5,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,2,0,140,0,19,7,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,0,1,1,0,1,1,0,0,134,0,1,2,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,0,1,1,1,1,1,1,2,0,143,1,3,0,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,0,1,1,4,0,42,3,5,6,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
0,1,0,1,0,0,1,1,0,0,133,2,15,1,200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,2,1,28,0,24,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SAFE
1,1,1,1,1,1,1,1,0,0,117,2,5,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,0,1,1,1,1,1,1,0,136,4,6,8,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,LOW
0,1,0,1,1,0,1,1,3,0,25,2,12,7,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,2,0,29,0,8,1,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,0,1,1,1,1,1,4,2,121,4,17,10,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,MEDIUM
1,1,0,1,1,1,1,0,0,0,118,3,20,7,302,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,27,2,12,5,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,HIGH
1,1,1,1,1,1,1,1,4,0,64,1,5,2,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,0,0,0,1,1,1,0,2,0,130,2,17,7,302,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,116,2,24,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,1,3,0,101,4,21,7,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,2,0,56,4,9,5,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,0,1,0,1,1,3,0,139,3,19,5,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,HIGH
0,1,0,1,0,0,1,1,1,0,128,2,11,5,200,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,HIGH
1,1,1,1,1,1,1,1,1,0,134,3,27,7,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,0,4,2,127,1,24,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,LOW
1,1,1,1,1,1,1,0,4,0,73,0,13,5,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,1,72,1,4,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,1,1,1,1,1,0,98,1,22,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,133,4,13,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,0,1,0,1,0,1,0,131,2,12,7,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,0,0,1,1,0,1,1,1,0,140,4,5,5,301,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,CRITICAL
1,1,1,1,1,1,0,1,3,0,62,2,2,6,301,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,142,3,10,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,0,94,0,26,8,302,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,LOW
1,1,1,1,1,1,0,1,0,0,115,3,8,2,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,3,0,72,0,23,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,50,2,3,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,0,0,117,1,27,8,301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,0,1,1,1,2,1,81,4,0,5,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,CRITICAL
1,0,1,1,1,1,1,1,4,0,105,1,18,7,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,1,1,1,4,0,33,1,1,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LOW
1,1,1,1,1,1,1,1,2,1,137,2,5,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SAFE
1,1,1,1,1,1,1,1,0,0,146,1,15,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,4,0,49,3,5,8,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,2,0,32,4,28,0,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,0,1,0,1,1,1,1,4,0,36,2,17,4,302,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,0,1,1,1,0,64,3,24,6,302,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,0,3,0,40,0,4,10,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,0,76,0,15,4,200,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,109,0,7,4,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,1,0,1,1,1,0,3,0,96,2,16,3,301,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,2,66,1,28,2,301,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,HIGH
0,1,0,1,0,0,1,1,3,1,128,2,19,0,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,CRITICAL
1,1,1,1,1,0,1,1,4,2,31,0,1,6,500,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HIGH
1,1,1,1,0,1,1,1,0,0,142,4,28,7,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
0,1,0,1,1,0,1,1,1,1,100,2,21,6,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HIGH
1,1,1,1,1,1,1,1,3,0,32,1,8,2,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HIGH
0,1,0,1,1,0,1,0,1,0,89,1,9,7,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,0,1,0,1,0,2,0,66,2,2,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,0,0,1,2,0,78,0,17,6,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,0,1,1,0,0,129,3,23,0,302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,3,0,141,1,26,9,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,106,3,24,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,0,133,1,15,8,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,34,1,28,5,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,0,2,0,85,3,15,9,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
0,1,0,1,1,0,1,1,3,0,77,2,24,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,HIGH
1,1,1,1,1,1,1,1,2,2,82,2,27,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SAFE
1,1,1,1,1,1,1,1,4,1,89,4,0,3,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,HIGH
0,0,0,1,1,1,1,1,4,0,71,2,21,1,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,0,4,0,70,2,25,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,LOW
0,1,0,0,1,0,1,1,2,0,48,2,7,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,0,1,1,1,1,0,1,1,0,37,3,21,5,200,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,HIGH
1,0,0,0,1,1,1,0,0,0,62,3,28,5,302,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,0,0,1,0,1,1,0,0,61,1,11,6,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,1,1,1,1,0,0,79,1,13,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,0,1,0,1,0,0,101,1,11,8,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,0,1,0,145,0,22,8,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
1,1,1,1,1,1,1,1,0,0,50,1,20,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,0,1,1,0,0,129,2,2,4,301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,2,0,59,2,12,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,1,1,1,1,1,1,1,3,1,73,1,13,3,301,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,LOW
1,0,1,1,0,0,1,0,4,1,74,3,12,1,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,MEDIUM
1,1,1,1,0,1,1,1,3,1,38,4,5,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LOW
1,1,1,1,0,1,1,1,0,0,143,1,7,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
0,1,0,1,1,0,1,1,3,0,109,3,15,5,301,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,0,1,1,1,1,0,64,0,14,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,145,4,4,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,0,1,0,1,1,0,1,1,0,136,3,6,1,302,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,1,1,1,1,2,0,59,2,13,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,LOW
1,1,1,1,1,1,1,1,2,0,88,1,28,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,0,1,1,1,0,88,4,19,10,301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,CRITICAL
0,1,0,1,1,1,1,1,0,0,89,1,13,6,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,0,1,1,2,0,44,2,12,8,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,MEDIUM
1,0,1,1,1,1,1,0,2,0,69,2,13,4,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,MEDIUM
0,1,0,1,1,0,1,1,3,0,94,1,15,3,200,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,58,4,1,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
1,1,1,1,1,1,1,1,4,1,44,4,12,7,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,1,1,1,0,0,0,84,3,11,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,0,1,1,1,4,0,87,0,22,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,0,1,0,0,1,0,0,45,1,28,7,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,0,1,4,0,63,4,9,7,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,MEDIUM
1,1,1,1,1,1,0,1,4,2,39,1,27,5,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,MEDIUM
1,1,0,1,1,1,1,1,0,0,36,2,3,8,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,0,1,0,100,1,10,6,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,LOW
1,0,1,1,1,1,0,1,1,0,86,2,5,8,200,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,2,1,90,0,16,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SAFE
1,1,0,1,1,1,1,1,2,0,66,2,23,2,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,HIGH
1,1,1,1,1,1,1,1,4,2,86,3,14,5,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,CRITICAL
1,0,1,1,1,1,1,1,4,0,147,2,8,9,302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,HIGH
1,1,0,1,1,1,1,1,1,0,19,0,19,10,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,3,2,107,2,25,2,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,SAFE
1,1,0,0,0,1,1,0,3,1,63,1,20,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,70,1,4,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SAFE
1,1,1,1,0,1,1,1,1,0,124,4,10,6,302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,4,1,112,0,15,8,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,LOW
1,0,0,1,1,1,1,1,4,0,84,1,26,1,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,MEDIUM
1,0,1,1,1,1,1,1,0,0,38,2,22,3,200,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,CRITICAL
1,1,1,1,0,1,0,1,1,0,142,1,3,9,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,1,1,1,3,0,97,3,16,0,200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,2,0,132,1,9,1,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,1,1,1,0,0,96,4,21,10,302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,78,4,5,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,0,1,0,1,0,32,0,16,10,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,MEDIUM
1,0,0,1,1,1,1,1,2,0,109,1,15,0,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,41,4,27,10,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,SAFE
0,1,0,0,1,0,1,1,2,0,23,3,13,9,302,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,0,0,1,1,0,1,0,3,2,121,4,0,8,200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,MEDIUM
1,1,1,0,1,1,1,1,1,0,18,1,2,5,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,1,0,107,2,14,8,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,0,105,3,15,5,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,0,0,0,28,4,20,10,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,31,3,5,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,0,1,1,1,1,0,1,1,0,47,0,25,1,301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,MEDIUM
0,1,0,1,1,0,0,1,2,0,42,3,27,0,302,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HIGH
0,0,0,1,1,1,1,1,3,0,149,4,3,6,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,0,1,3,0,114,2,3,10,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,CRITICAL
1,1,1,1,0,1,1,1,3,0,118,1,5,6,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,0,0,50,1,14,8,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,0,1,1,1,0,0,3,0,39,3,5,0,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,0,1,0,1,1,3,2,65,0,26,1,302,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,1,0,0,25,0,7,4,301,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,4,0,140,2,24,1,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,SAFE
1,1,1,1,1,1,1,1,1,0,135,2,14,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,113,1,19,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SAFE
1,1,0,0,1,0,0,1,1,0,19,3,0,4,301,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,130,3,20,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,4,0,134,2,18,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
1,0,0,1,1,1,0,1,0,0,118,2,26,0,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,0,0,107,4,21,5,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
0,1,0,1,0,0,1,1,0,0,143,4,11,3,301,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
